date,temperature_c,humidity_pct,wind_speed_ms,solar_radiation_kwh_m2_day,rainfall_mm,cloud_cover_pct,site_name,latitude,longitude,data_source,load_timestamp
2024-05-24,36.6,43.03,6.52,7.4551,0.0,9.29,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-05-25,36.63,45.08,5.58,7.385,0.0,3.96,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-05-26,36.86,44.84,7.21,6.8162,0.0,31.07,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-05-27,36.6,46.4,9.85,6.9958,0.0,6.03,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-05-28,35.4,52.4,10.83,7.0481,0.0,9.52,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-05-29,34.54,57.66,9.18,6.5182,0.0,34.15,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-05-30,35.38,55.43,7.53,6.8794,0.0,21.93,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-05-31,34.73,54.07,7.16,6.8256,0.0,8.02,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-01,34.16,51.97,7.27,6.6449,0.0,40.05,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-02,34.37,46.39,5.59,6.7781,0.0,39.48,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-03,34.73,46.15,5.71,7.3373,0.0,11.73,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-04,33.64,50.85,7.19,7.1796,0.0,16.3,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-05,33.79,51.02,7.39,6.9646,0.0,4.9,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-06,34.92,49.35,6.65,6.7418,0.0,12.42,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-07,35.42,47.81,6.12,6.7788,0.0,28.3,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-08,35.47,47.76,6.39,6.9492,0.04,20.34,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-09,35.4,45.42,5.97,7.2281,0.08,15.76,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-10,35.88,42.23,6.41,6.9749,0.0,23.01,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-11,35.24,46.03,7.86,7.0037,0.0,6.72,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-12,34.09,51.72,7.84,7.2365,0.0,7.96,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-13,33.83,53.6,7.86,7.067,0.0,11.6,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-14,34.47,51.63,7.45,6.6864,0.0,20.8,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-15,34.79,52.58,6.72,6.4469,0.3,28.65,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-16,35.14,51.91,5.35,5.3306,0.12,66.86,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-17,35.12,49.63,6.34,5.9738,0.05,52.78,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-18,34.41,52.12,7.35,6.3857,0.0,49.29,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-19,34.51,54.87,8.41,5.7151,0.0,66.95,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-20,34.93,55.39,8.23,5.9081,0.0,55.65,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-21,35.53,51.43,6.64,5.1989,0.0,89.14,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-22,35.79,47.64,4.32,4.7016,0.0,72.05,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-23,36.85,43.68,2.98,5.9333,0.03,62.65,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-24,37.8,39.64,4.08,5.3208,3.04,79.13,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-25,37.73,38.79,4.5,4.7256,0.93,88.33,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-26,35.6,47.98,3.36,5.057,4.42,87.34,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-27,34.53,58.56,2.33,4.0466,9.68,92.67,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-28,32.54,70.73,3.71,6.059,11.62,83.08,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-29,31.64,73.31,3.97,4.6747,1.98,94.35,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-06-30,31.34,78.06,4.86,4.3505,19.19,91.57,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-01,31.93,76.28,4.02,3.8748,8.45,94.38,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-02,31.74,71.67,7.37,2.1444,3.08,98.68,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-03,32.75,68.29,6.93,4.5158,0.09,74.91,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-04,32.86,66.36,5.17,3.9305,0.16,95.82,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-05,32.18,69.01,5.64,2.9153,0.1,97.06,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-06,32.24,68.9,7.26,4.7453,0.02,71.34,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-07,32.71,67.69,7.12,3.3984,0.01,83.07,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-08,32.81,66.22,3.2,3.9437,3.64,88.32,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-09,31.83,71.79,3.0,4.5029,18.92,90.46,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-10,32.46,69.05,3.23,5.3021,3.88,73.95,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-11,31.8,70.45,6.24,5.5169,0.28,69.25,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-12,31.78,69.86,8.22,5.2286,0.13,70.57,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-13,32.15,67.62,7.35,4.2665,0.05,89.24,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-14,32.46,68.13,5.87,4.7892,0.06,73.59,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-15,32.44,69.34,3.15,4.8535,16.71,84.99,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-16,32.94,69.11,3.72,5.4293,9.29,84.62,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-17,32.96,70.71,2.67,5.0594,4.57,81.54,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-18,32.01,77.73,2.65,4.385,13.1,86.6,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-19,32.09,77.87,2.76,5.1079,21.28,80.25,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-20,32.17,76.51,3.73,5.2742,3.39,66.33,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-21,32.32,73.66,3.24,5.8973,1.28,72.34,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-22,31.28,81.16,2.98,3.9564,16.51,92.76,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-23,31.7,77.04,4.02,2.7662,6.66,98.57,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-24,30.74,76.87,6.69,3.7735,3.08,98.75,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-25,30.66,76.13,6.28,3.9552,0.66,87.31,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-26,31.21,75.3,6.01,3.1591,0.06,84.67,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-27,30.62,75.92,5.83,2.7415,0.0,96.73,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-28,30.43,76.08,4.33,4.1954,0.02,96.75,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-29,31.17,73.96,4.33,1.5034,3.88,99.1,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-30,29.15,81.32,4.6,1.871,14.75,91.34,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-07-31,30.38,77.6,5.15,3.9703,16.46,82.76,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-01,29.75,79.7,6.39,4.2972,1.05,97.12,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-02,29.16,83.43,6.5,2.7384,1.76,99.72,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-03,29.17,83.47,6.79,2.9549,7.37,99.25,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-04,29.82,77.93,6.41,3.6931,1.54,83.08,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-05,29.64,76.53,5.65,3.8832,1.43,93.28,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-06,29.64,74.94,6.93,3.1099,0.69,97.74,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-07,29.57,74.66,7.24,4.542,0.56,90.5,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-08,29.98,74.18,6.44,4.6056,0.19,67.45,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-09,29.63,77.09,6.34,3.6883,0.3,90.93,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-10,29.99,74.99,7.21,3.083,0.64,81.29,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-11,29.09,78.25,7.43,3.3262,0.69,81.27,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-12,30.05,75.74,5.68,2.8675,1.31,89.11,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-13,30.64,74.06,4.82,3.7574,1.75,74.98,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-14,30.61,72.73,5.15,4.0752,0.6,87.06,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-15,30.87,71.89,5.53,4.9018,0.18,75.24,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-16,30.25,73.61,6.2,4.2564,5.27,96.16,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-17,30.16,74.89,5.83,3.9761,7.06,97.89,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-18,29.3,77.06,5.19,5.1139,0.99,72.09,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-19,30.51,72.24,4.25,5.6419,0.31,55.48,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-20,30.82,71.27,4.74,6.1442,0.03,64.21,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-21,30.69,71.09,4.56,5.8586,0.01,54.74,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-22,31.58,67.47,4.28,6.149,0.0,56.57,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-23,31.77,67.06,5.1,5.7835,0.01,65.4,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-24,30.27,71.84,5.33,5.0285,5.44,65.93,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-25,29.94,75.51,4.53,3.6924,15.36,98.56,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-26,28.29,86.2,6.27,1.8727,45.71,98.87,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-27,28.05,91.84,7.32,3.1958,54.51,98.47,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-28,28.38,90.23,6.53,2.387,69.55,98.4,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-29,27.73,92.28,5.95,1.6135,108.9,98.97,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-30,27.66,86.26,10.66,3.3919,8.93,98.19,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-08-31,28.15,82.92,3.86,5.2838,1.77,72.4,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-01,28.33,82.88,2.93,5.2464,0.39,81.53,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-02,28.27,83.32,2.58,4.8077,1.11,92.85,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-03,28.35,83.39,3.5,2.5243,3.61,99.52,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-04,27.66,86.08,4.54,4.7263,22.77,81.48,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-05,28.46,85.12,5.57,5.3976,3.77,68.62,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-06,28.44,83.04,4.87,5.0938,0.09,36.78,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-07,28.46,81.64,4.19,5.5584,0.0,36.44,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-08,28.49,81.03,3.86,5.994,0.06,27.7,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-09,28.65,81.32,4.28,6.3108,0.17,21.66,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-10,28.5,79.95,4.67,6.1529,0.18,25.16,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-11,27.93,80.74,4.33,5.2584,0.45,56.57,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-12,28.22,80.43,5.62,4.6627,0.06,48.1,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-13,27.41,80.74,5.94,4.6699,0.02,41.1,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-14,27.19,80.02,5.63,5.6827,0.03,20.17,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-15,27.44,79.31,4.83,5.6659,0.0,17.16,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-16,27.44,79.3,4.17,5.5243,0.0,24.48,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-17,27.77,77.51,3.07,6.1222,0.0,17.1,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-18,27.99,76.93,3.48,6.3842,0.0,14.6,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-19,28.43,75.75,4.27,6.2938,0.01,16.43,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-20,29.14,75.34,4.4,6.0931,0.11,38.51,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-21,29.16,76.98,4.62,5.8092,0.0,40.95,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-22,29.18,75.78,4.49,6.1032,0.0,27.15,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-23,29.22,75.48,4.16,5.8289,0.0,47.83,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-24,29.94,74.25,4.37,5.5212,0.01,77.68,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-25,30.47,73.03,3.7,5.7787,0.05,27.64,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-26,30.05,74.34,4.6,4.8358,0.93,88.48,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-27,28.92,80.16,4.58,4.3176,6.25,77.46,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-28,29.84,76.33,4.16,4.873,3.05,65.19,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-29,29.79,76.14,3.6,5.328,0.02,48.48,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-09-30,29.41,76.51,3.83,5.7041,0.0,38.69,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-01,29.77,72.25,4.26,5.9772,0.0,19.05,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-02,29.29,74.37,4.62,6.0886,0.0,11.25,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-03,28.75,75.81,5.34,6.0778,0.01,14.82,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-04,28.19,76.15,5.68,5.9004,0.17,12.37,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-05,28.28,75.46,4.37,5.6746,0.0,13.77,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-06,28.62,70.4,2.16,5.4883,0.0,30.26,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-07,29.98,59.67,2.35,5.7276,0.0,17.82,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-08,30.59,60.94,1.54,5.5406,0.0,28.87,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-09,30.87,60.38,1.61,5.4586,0.0,16.72,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-10,30.16,62.88,2.36,4.9728,0.03,44.6,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-11,29.34,66.99,2.76,3.8352,0.18,84.91,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-12,28.45,72.8,2.92,3.1601,0.16,95.35,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-13,28.4,74.63,2.11,3.773,6.12,86.71,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-14,28.02,77.94,2.12,4.2854,13.73,93.33,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-15,30.1,65.43,1.98,4.7904,0.14,44.23,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-16,30.36,68.26,2.41,5.3033,0.02,25.58,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-17,29.95,70.02,2.34,5.1518,0.02,51.8,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-18,29.99,67.9,2.47,4.9759,0.0,70.9,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-19,29.58,65.34,1.79,4.8362,0.01,35.4,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-20,29.02,70.28,2.18,4.2979,1.93,38.21,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-21,28.7,71.8,1.79,4.3034,3.78,44.87,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-22,28.75,69.2,1.91,4.6944,0.11,28.9,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-23,29.81,56.64,1.7,5.0446,0.0,15.0,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-24,29.73,47.92,1.68,5.3633,0.0,2.24,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-25,29.56,51.22,2.43,5.3333,0.0,3.94,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-26,28.47,61.36,2.84,5.419,0.0,1.8,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-27,29.23,65.49,3.69,5.1845,0.0,2.73,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-28,29.09,66.45,3.39,5.1502,0.0,3.96,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-29,28.84,68.51,3.26,5.1706,0.0,4.68,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-30,28.26,64.09,3.18,5.2454,0.0,1.31,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-10-31,27.5,55.03,1.79,5.2961,0.0,3.34,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-11-01,27.47,54.17,2.67,5.3827,0.0,3.32,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-11-02,27.1,64.0,3.47,5.2591,0.0,0.93,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-11-03,26.95,61.91,2.12,5.2963,0.0,1.25,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-11-04,27.17,60.55,2.08,5.1646,0.0,1.27,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-11-05,28.42,54.56,1.94,5.0196,0.0,1.08,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-11-06,28.62,55.36,2.03,4.9037,0.0,0.66,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-11-07,27.88,55.08,2.49,4.9805,0.0,1.25,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-11-08,27.25,57.59,2.24,5.1048,0.0,2.22,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-11-09,27.01,52.67,1.94,5.1005,0.0,1.24,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-11-10,27.29,50.53,1.75,4.8991,0.0,4.55,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-11-11,26.52,52.6,2.02,4.854,0.0,2.14,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-11-12,26.53,56.58,2.2,4.7599,0.0,1.35,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-11-13,26.31,54.06,2.06,4.6699,0.0,1.38,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-11-14,25.26,55.3,2.21,4.393,0.0,1.12,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-11-15,25.41,50.34,1.93,4.3003,0.0,2.05,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-11-16,25.69,48.25,1.7,4.296,0.0,2.13,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2024-11-17,25.78,44.6,1.8,4.4563,0.0,1.47,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
