date,site_name,solar_generation_mw,wind_generation_mw,total_generation_mw,renewable_energy_mwh,co2_avoided_kg,coal_saved_kg,trees_equivalent,co2_avoided_tons,coal_saved_tons,trees_equivalent_million
2024-04-11,Khavda Renewable Energy Park,145.71782478905078,0.0071514746227709,145.72497626367354,145.72,119494.48,72862.49,5431.57,119.49,72.86,0.01
2024-04-12,Khavda Renewable Energy Park,147.25061908127998,0.5153231481481482,147.76594222942813,147.77,121168.07,73882.97,5507.64,121.17,73.88,0.01
2024-04-13,Khavda Renewable Energy Park,105.68880846733438,0.8597750000000005,106.54858346733438,106.55,87369.84,53274.29,3971.36,87.37,53.27,0.0
2024-04-14,Khavda Renewable Energy Park,47.667915207,0.0078661179698216,47.67578132496982,47.68,39094.14,23837.89,1777.01,39.09,23.84,0.0
2024-04-15,Khavda Renewable Energy Park,66.76959033049359,0.0544878943758573,66.82407822486944,66.82,54795.74,33412.04,2490.72,54.8,33.41,0.0
2024-04-16,Khavda Renewable Energy Park,111.954233594588,0.046837585733882,112.00107118032189,112.0,91840.88,56000.54,4174.59,91.84,56.0,0.0
2024-04-17,Khavda Renewable Energy Park,118.093628068416,0.004725,118.098353068416,118.1,96840.65,59049.18,4401.85,96.84,59.05,0.0
2024-04-18,Khavda Renewable Energy Park,127.171190915208,3.27720963648834,130.44840055169635,130.45,106967.69,65224.2,4862.17,106.97,65.22,0.0
2024-04-19,Khavda Renewable Energy Park,180.036443637776,16.184293587105625,196.2207372248816,196.22,160901.0,98110.37,7313.68,160.9,98.11,0.01
2024-04-20,Khavda Renewable Energy Park,94.78082360184678,1.1382518518518514,95.91907545369862,95.92,78653.64,47959.54,3575.17,78.65,47.96,0.0
2024-04-21,Khavda Renewable Energy Park,161.6520018272544,1.0018164266117977,162.6538182538662,162.65,133376.13,81326.91,6062.55,133.38,81.33,0.01
2024-04-22,Khavda Renewable Energy Park,180.090990785794,3.8415999999999983,183.932590785794,183.93,150824.72,91966.3,6855.67,150.82,91.97,0.01
2024-04-23,Khavda Renewable Energy Park,176.60802101691763,0.4467101851851855,177.05473120210283,177.05,145184.88,88527.37,6599.31,145.18,88.53,0.01
2024-04-24,Khavda Renewable Energy Park,182.53809211495,0.1580768518518519,182.69616896680188,182.7,149810.86,91348.08,6809.58,149.81,91.35,0.01
2024-04-25,Khavda Renewable Energy Park,187.547922060422,1.353849931412895,188.9017719918349,188.9,154899.45,94450.89,7040.88,154.9,94.45,0.01
2024-04-26,Khavda Renewable Energy Park,143.9129813132088,5.674873834019204,149.587855147228,149.59,122662.04,74793.93,5575.55,122.66,74.79,0.01
2024-04-27,Khavda Renewable Energy Park,140.944931335516,4.317321536351165,145.26225287186716,145.26,119115.05,72631.13,5414.32,119.12,72.63,0.01
2024-04-28,Khavda Renewable Energy Park,131.48457535973762,3.236244993141289,134.72082035287892,134.72,110471.07,67360.41,5021.41,110.47,67.36,0.01
2024-04-29,Khavda Renewable Energy Park,129.14480754175003,3.4445249999999987,132.58933254175005,132.59,108723.25,66294.67,4941.97,108.72,66.29,0.0
2024-04-30,Khavda Renewable Energy Park,189.23789431822,1.0206000000000004,190.25849431822,190.26,156011.97,95129.25,7091.45,156.01,95.13,0.01
2024-05-01,Khavda Renewable Energy Park,188.56740586464,1.920438957475994,190.487844822116,190.49,156200.03,95243.92,7100.0,156.2,95.24,0.01
2024-05-02,Khavda Renewable Energy Park,124.2316175037168,0.0,124.2316175037168,124.23,101869.93,62115.81,4630.45,101.87,62.12,0.0
2024-05-03,Khavda Renewable Energy Park,100.3966905081602,2.008161488340193,102.40485199650038,102.4,83971.98,51202.43,3816.91,83.97,51.2,0.0
2024-05-04,Khavda Renewable Energy Park,59.99658467889682,7.4318932784636464,67.42847795736046,67.43,55291.35,33714.24,2513.24,55.29,33.71,0.0
2024-05-05,Khavda Renewable Energy Park,109.057781918624,7.866117969821674,116.92389988844567,116.92,95877.6,58461.95,4358.07,95.88,58.46,0.0
2024-05-06,Khavda Renewable Energy Park,187.184991083706,2.1602326474622777,189.3452237311683,189.35,155263.08,94672.61,7057.41,155.26,94.67,0.01
2024-05-07,Khavda Renewable Energy Park,177.7549617352146,0.414814814814815,178.1697765500294,178.17,146099.22,89084.89,6640.87,146.1,89.08,0.01
2024-05-08,Khavda Renewable Energy Park,182.320711881792,3.036534945130316,185.3572468269223,185.36,151992.94,92678.62,6908.77,151.99,92.68,0.01
2024-05-09,Khavda Renewable Energy Park,178.781252237896,6.35271412894376,185.1339663668398,185.13,151809.85,92566.98,6900.45,151.81,92.57,0.01
2024-05-10,Khavda Renewable Energy Park,192.2036824852012,10.55928803155007,202.76297051675127,202.76,166265.64,101381.49,7557.53,166.27,101.38,0.01
2024-05-11,Khavda Renewable Energy Park,180.5023470229056,1.3311601851851844,181.8335072080908,181.83,149103.48,90916.75,6777.43,149.1,90.92,0.01
2024-05-12,Khavda Renewable Energy Park,193.4380865525108,0.8939343278463643,194.3320208803572,194.33,159352.26,97166.01,7243.28,159.35,97.17,0.01
2024-05-13,Khavda Renewable Energy Park,176.2459006758912,0.8430266117969814,177.08892728768816,177.09,145212.92,88544.46,6600.59,145.21,88.54,0.01
2024-05-14,Khavda Renewable Energy Park,158.66829760077118,0.0,158.66829760077118,158.67,130108.0,79334.15,5914.0,130.11,79.33,0.01
2024-05-15,Khavda Renewable Energy Park,133.279257804044,0.0,133.279257804044,133.28,109288.99,66639.63,4967.68,109.29,66.64,0.0
2024-05-16,Khavda Renewable Energy Park,126.01890346851518,0.5274005486968448,126.54630401721202,126.55,103767.97,63273.15,4716.73,103.77,63.27,0.0
2024-05-17,Khavda Renewable Energy Park,179.92136769050398,7.4318932784636464,187.3532609689676,187.35,153629.67,93676.63,6983.17,153.63,93.68,0.01
2024-05-18,Khavda Renewable Energy Park,180.173889905504,8.944373388203017,189.11826329370703,189.12,155076.98,94559.13,7048.95,155.08,94.56,0.01
2024-05-19,Khavda Renewable Energy Park,171.7197426020868,9.6026,181.3223426020868,181.32,148684.32,90661.17,6758.38,148.68,90.66,0.01
2024-05-20,Khavda Renewable Energy Park,186.0887098865256,14.570960185185182,200.6596700717108,200.66,164540.93,100329.84,7479.13,164.54,100.33,0.01
2024-05-21,Khavda Renewable Energy Park,185.60267277793776,2.626451851851851,188.2291246297896,188.23,154347.88,94114.56,7015.81,154.35,94.11,0.01
2024-05-22,Khavda Renewable Energy Park,185.40604377265743,3.8875150548696857,189.2935588275271,189.29,155220.72,94646.78,7055.49,155.22,94.65,0.01
2024-05-23,Khavda Renewable Energy Park,189.8385678546896,10.64928148148148,200.48784933617105,200.49,164400.04,100243.92,7472.73,164.4,100.24,0.01
2024-05-24,Khavda Renewable Energy Park,184.605230686624,10.469803017832644,195.07503370445664,195.08,159961.53,97537.52,7270.98,159.96,97.54,0.01
2024-05-25,Khavda Renewable Energy Park,189.03898620068,4.122585185185185,193.1615713858652,193.16,158392.49,96580.79,7199.66,158.39,96.58,0.01
2024-05-26,Khavda Renewable Energy Park,145.2672192848184,17.912524931412893,163.17974421623128,163.18,133807.39,81589.87,6082.15,133.81,81.59,0.01
2024-05-27,Khavda Renewable Energy Park,176.820353854144,77.15822616598078,253.9785800201248,253.98,208262.44,126989.29,9466.47,208.26,126.99,0.01
2024-05-28,Khavda Renewable Energy Park,175.14912818796802,115.23802499999998,290.387153187968,290.39,238117.47,145193.58,10823.52,238.12,145.19,0.01
2024-05-29,Khavda Renewable Energy Park,137.083430261492,56.65991851851851,193.7433487800105,193.74,158869.55,96871.67,7221.34,158.87,96.87,0.01
2024-05-30,Khavda Renewable Energy Park,157.4693837498936,22.31542314814816,179.78480689804178,179.78,147423.54,89892.4,6701.07,147.42,89.89,0.01
2024-05-31,Khavda Renewable Energy Park,171.7177815974016,17.28186117969822,188.9996427770998,189.0,154979.71,94499.82,7044.53,154.98,94.5,0.01
2024-06-01,Khavda Renewable Energy Park,133.737093252972,18.68934777091906,152.42644102389104,152.43,124989.68,76213.22,5681.35,124.99,76.21,0.01
2024-06-02,Khavda Renewable Energy Park,136.91255144526963,4.170708264746226,141.08325971001585,141.08,115688.27,70541.63,5258.56,115.69,70.54,0.01
2024-06-03,Khavda Renewable Energy Park,180.27436256093225,4.777694684499314,185.05205724543157,185.05,151742.69,92526.03,6897.4,151.74,92.53,0.01
2024-06-04,Khavda Renewable Energy Park,171.973311461952,17.658450377229087,189.63176183918108,189.63,155498.04,94815.88,7068.09,155.5,94.82,0.01
2024-06-05,Khavda Renewable Energy Park,179.359530869156,20.309726783264743,199.66925765242075,199.67,163728.79,99834.63,7442.22,163.73,99.83,0.01
2024-06-06,Khavda Renewable Energy Park,164.77509481896317,11.673178155006864,176.44827297397003,176.45,144687.58,88224.14,6576.71,144.69,88.22,0.01
2024-06-07,Khavda Renewable Energy Park,148.31285516308802,7.290785185185185,155.6036403482732,155.6,127594.99,77801.82,5799.77,127.59,77.8,0.01
2024-06-08,Khavda Renewable Energy Park,160.7541303998256,9.352110185185184,170.1062405850108,170.11,139487.12,85053.12,6340.32,139.49,85.05,0.01
2024-06-09,Khavda Renewable Energy Park,172.489763931584,6.288974999999998,178.778738931584,178.78,146598.57,89389.37,6663.57,146.6,89.39,0.01
2024-06-10,Khavda Renewable Energy Park,158.13339977277917,9.518612722908092,167.65201249568727,167.65,137474.65,83826.01,6248.85,137.47,83.83,0.01
2024-06-11,Khavda Renewable Energy Park,177.26516293685762,27.556200000000004,204.8213629368576,204.82,167953.52,102410.68,7634.25,167.95,102.41,0.01
2024-06-12,Khavda Renewable Energy Park,182.609135228476,27.217398079561047,209.82653330803703,209.83,172057.76,104913.27,7820.81,172.06,104.91,0.01
2024-06-13,Khavda Renewable Energy Park,174.42983162616,27.556200000000004,201.98603162616,201.99,165628.55,100993.02,7528.57,165.63,100.99,0.01
2024-06-14,Khavda Renewable Energy Park,154.832312135424,21.153905178326475,175.98621731375047,175.99,144308.7,87993.11,6559.49,144.31,87.99,0.01
2024-06-15,Khavda Renewable Energy Park,141.06441975525902,12.357748148148149,153.42216790340717,153.42,125806.18,76711.08,5718.46,125.81,76.71,0.01
2024-06-16,Khavda Renewable Energy Park,84.22430018743839,3.11540209190672,87.3397022793451,87.34,71618.56,43669.85,3255.39,71.62,43.67,0.0
2024-06-17,Khavda Renewable Energy Park,107.7113665977888,8.944373388203017,116.65573998599184,116.66,95657.71,58327.87,4348.08,95.66,58.33,0.0
2024-06-18,Khavda Renewable Energy Park,119.0177651958218,19.75960648148148,138.77737167730328,138.78,113797.44,69388.69,5172.61,113.8,69.39,0.01
2024-06-19,Khavda Renewable Energy Park,90.454992971387,38.01038912894376,128.46538210033077,128.47,105341.61,64232.69,4788.26,105.34,64.23,0.0
2024-06-20,Khavda Renewable Energy Park,103.924477291657,34.34120949931413,138.26568679097113,138.27,113377.86,69132.84,5153.54,113.38,69.13,0.01
2024-06-21,Khavda Renewable Energy Park,63.7026684787108,11.577496844993137,75.28016532370394,75.28,61729.74,37640.08,2805.9,61.73,37.64,0.0
2024-06-22,Khavda Renewable Energy Park,70.23225100399202,0.5521185185185188,70.78436952251053,70.78,58043.18,35392.18,2638.33,58.04,35.39,0.0
2024-06-23,Khavda Renewable Energy Park,97.00491988214502,0.0,97.00491988214502,97.0,79544.03,48502.46,3615.64,79.54,48.5,0.0
2024-06-24,Khavda Renewable Energy Park,72.916457308992,0.3024,73.218857308992,73.22,60039.46,36609.43,2729.07,60.04,36.61,0.0
2024-06-25,Khavda Renewable Energy Park,57.970735625246405,0.810185185185185,58.78092081043159,58.78,48200.36,29390.46,2190.93,48.2,29.39,0.0
2024-06-26,Khavda Renewable Energy Park,63.38408724647999,0.0111999999999999,63.39528724647999,63.4,51984.14,31697.64,2362.92,51.98,31.7,0.0
2024-06-27,Khavda Renewable Energy Park,47.5233746646956,0.0,47.5233746646956,47.52,38969.17,23761.69,1771.33,38.97,23.76,0.0
2024-06-28,Khavda Renewable Energy Park,81.044210391408,0.0859182784636488,81.13012866987165,81.13,66526.71,40565.06,3023.94,66.53,40.57,0.0
2024-06-29,Khavda Renewable Energy Park,54.29818053316801,0.2190915980795612,54.517272131247566,54.52,44704.16,27258.64,2032.01,44.7,27.26,0.0
2024-06-30,Khavda Renewable Energy Park,52.53975081755401,1.544718518518519,54.08446933607253,54.08,44349.26,27042.23,2015.88,44.35,27.04,0.0
2024-07-01,Khavda Renewable Energy Park,44.93479723545121,0.2547481481481478,45.18954538359935,45.19,37055.43,22594.77,1684.34,37.06,22.59,0.0
2024-07-02,Khavda Renewable Energy Park,23.4069153793728,20.033407784636488,43.440323164009286,43.44,35621.06,21720.16,1619.14,35.62,21.72,0.0
2024-07-03,Khavda Renewable Energy Park,66.24911005647,14.570960185185182,80.82007024165519,80.82,66272.46,40410.04,3012.38,66.27,40.41,0.0
2024-07-04,Khavda Renewable Energy Park,44.501812107676,2.452955795610425,46.95476790328642,46.95,38502.91,23477.38,1750.13,38.5,23.48,0.0
2024-07-05,Khavda Renewable Energy Park,32.520894284498404,4.416948148148145,36.93784243264655,36.94,30289.03,18468.92,1376.77,30.29,18.47,0.0
2024-07-06,Khavda Renewable Energy Park,72.47682257803682,18.55834814814815,91.03517072618496,91.04,74648.84,45517.59,3393.13,74.65,45.52,0.0
2024-07-07,Khavda Renewable Energy Park,45.430015110796816,16.78812400548697,62.21813911628379,62.22,51018.87,31109.07,2319.04,51.02,31.11,0.0
2024-07-08,Khavda Renewable Energy Park,49.388352242486405,0.0019204389574759,49.39027268144388,49.39,40500.02,24695.14,1840.91,40.5,24.7,0.0
2024-07-09,Khavda Renewable Energy Park,55.073058815205215,0.0,55.073058815205215,55.07,45159.91,27536.53,2052.72,45.16,27.54,0.0
2024-07-10,Khavda Renewable Energy Park,78.69244384146201,0.0029207475994513,78.69536458906146,78.7,64530.2,39347.68,2933.19,64.53,39.35,0.0
2024-07-11,Khavda Renewable Energy Park,86.26524959359999,8.164800000000003,94.4300495936,94.43,77432.64,47215.02,3519.67,77.43,47.22,0.0
2024-07-12,Khavda Renewable Energy Park,80.65605229498962,34.144600000000004,114.80065229498962,114.8,94136.53,57400.33,4278.93,94.14,57.4,0.0
2024-07-13,Khavda Renewable Energy Park,52.947365518740014,19.75960648148148,72.7069720002215,72.71,59619.72,36353.49,2709.99,59.62,36.35,0.0
2024-07-14,Khavda Renewable Energy Park,71.35609979578079,5.674873834019204,77.0309736298,77.03,63165.4,38515.49,2871.15,63.17,38.52,0.0
2024-07-15,Khavda Renewable Energy Park,63.46235129273601,0.0008101851851851,63.4631614779212,63.46,52039.79,31731.58,2365.45,52.04,31.73,0.0
2024-07-16,Khavda Renewable Energy Park,71.1658671587864,0.0896,71.2554671587864,71.26,58429.48,35627.73,2655.89,58.43,35.63,0.0
2024-07-17,Khavda Renewable Energy Park,68.80115422551361,0.0,68.80115422551361,68.8,56416.95,34400.58,2564.41,56.42,34.4,0.0
2024-07-18,Khavda Renewable Energy Park,56.30587121060001,0.0,56.30587121060001,56.31,46170.81,28152.94,2098.67,46.17,28.15,0.0
2024-07-19,Khavda Renewable Energy Park,70.76674597261498,0.0,70.76674597261498,70.77,58028.73,35383.37,2637.67,58.03,35.38,0.0
2024-07-20,Khavda Renewable Energy Park,84.81302216768921,0.0933854252400548,84.90640759292927,84.91,69623.25,42453.2,3164.69,69.62,42.45,0.0
2024-07-21,Khavda Renewable Energy Park,89.0975230368784,0.0033185185185185,89.10084155539691,89.1,73062.69,44550.42,3321.03,73.06,44.55,0.0
2024-07-22,Khavda Renewable Energy Park,47.0347579481472,0.0,47.0347579481472,47.03,38568.5,23517.38,1753.11,38.57,23.52,0.0
2024-07-23,Khavda Renewable Energy Park,30.247917174948004,0.2547481481481478,30.502665323096156,30.5,25012.19,15251.33,1136.92,25.01,15.25,0.0
2024-07-24,Khavda Renewable Energy Park,41.31587980575,12.061175,53.37705480575,53.38,43769.18,26688.53,1989.51,43.77,26.69,0.0
2024-07-25,Khavda Renewable Energy Park,50.61629718942721,8.470948696844994,59.0872458862722,59.09,48451.54,29543.62,2202.34,48.45,29.54,0.0
2024-07-26,Khavda Renewable Energy Park,41.6792018993042,6.546512585733881,48.22571448503808,48.23,39545.09,24112.86,1797.5,39.55,24.11,0.0
2024-07-27,Khavda Renewable Energy Park,30.924506321214,5.440888511659809,36.36539483287381,36.37,29819.62,18182.7,1355.44,29.82,18.18,0.0
2024-07-28,Khavda Renewable Energy Park,47.34795298981001,0.5647619684499315,47.91271495825994,47.91,39288.43,23956.36,1785.84,39.29,23.96,0.0
2024-07-29,Khavda Renewable Energy Park,16.347001937068,0.5647619684499315,16.911763905517933,16.91,13867.65,8455.88,630.35,13.87,8.46,0.0
2024-07-30,Khavda Renewable Energy Park,22.868447666460003,0.9832647462277084,23.85171241268771,23.85,19558.4,11925.86,889.02,19.56,11.93,0.0
2024-07-31,Khavda Renewable Energy Park,53.78432090502239,2.385755315500687,56.17007622052308,56.17,46059.46,28085.04,2093.61,46.06,28.09,0.0
2024-08-01,Khavda Renewable Energy Park,48.37431608064,9.352110185185184,57.72642626582518,57.73,47335.67,28863.21,2151.62,47.34,28.86,0.0
2024-08-02,Khavda Renewable Energy Park,29.745572149708803,10.292352537722907,40.03792468743171,40.04,32831.1,20018.96,1492.32,32.83,20.02,0.0
2024-08-03,Khavda Renewable Energy Park,32.321304466165,13.06857246227709,45.389876928442085,45.39,37219.7,22694.94,1691.8,37.22,22.69,0.0
2024-08-04,Khavda Renewable Energy Park,49.9524794859376,9.518612722908092,59.47109220884569,59.47,48766.3,29735.55,2216.65,48.77,29.74,0.0
2024-08-05,Khavda Renewable Energy Park,46.1481844015104,4.467331104252403,50.6155155057628,50.62,41504.72,25307.76,1886.58,41.5,25.31,0.0
2024-08-06,Khavda Renewable Energy Park,34.7121408334624,14.570960185185182,49.28310101864759,49.28,40412.14,24641.55,1836.92,40.41,24.64,0.0
2024-08-07,Khavda Renewable Energy Park,56.0381336262,18.298188203017837,74.33632182921784,74.34,60955.78,37168.16,2770.72,60.96,37.17,0.0
2024-08-08,Khavda Renewable Energy Park,73.895215446096,9.77205377229081,83.66726921838682,83.67,68607.16,41833.63,3118.51,68.61,41.83,0.0
2024-08-09,Khavda Renewable Energy Park,45.2374195752402,8.944373388203017,54.181792963443215,54.18,44429.07,27090.9,2019.5,44.43,27.09,0.0
2024-08-10,Khavda Renewable Energy Park,42.563807008338,17.912524931412893,60.47633193975089,60.48,49590.59,30238.17,2254.12,49.59,30.24,0.0
2024-08-11,Khavda Renewable Energy Park,46.100899957635605,20.86996395747599,66.9708639151116,66.97,54916.11,33485.43,2496.19,54.92,33.49,0.0
2024-08-12,Khavda Renewable Energy Park,35.953729034024995,4.620775857338819,40.574504891363816,40.57,33271.09,20287.25,1512.32,33.27,20.29,0.0
2024-08-13,Khavda Renewable Energy Park,55.5606946610848,1.4471871056241432,57.00788176670894,57.01,46746.46,28503.94,2124.84,46.75,28.5,0.0
2024-08-14,Khavda Renewable Energy Park,52.32698762037119,2.385755315500687,54.71274293587188,54.71,44864.45,27356.37,2039.29,44.86,27.36,0.0
2024-08-15,Khavda Renewable Energy Park,72.2093707098544,3.8875150548696857,76.09688576472408,76.1,62399.45,38048.44,2836.34,62.4,38.05,0.0
2024-08-16,Khavda Renewable Energy Park,48.47739268416,7.866117969821674,56.34351065398168,56.34,46201.68,28171.76,2100.08,46.2,28.17,0.0
2024-08-17,Khavda Renewable Energy Park,44.19007394800241,5.440888511659809,49.63096245966221,49.63,40697.39,24815.48,1849.88,40.7,24.82,0.0
2024-08-18,Khavda Renewable Energy Park,78.43056194773803,2.5214064814814825,80.9519684292195,80.95,66380.61,40475.98,3017.3,66.38,40.48,0.0
2024-08-19,Khavda Renewable Energy Park,101.2239150947992,0.4688571673525378,101.69277226215172,101.69,83388.07,50846.39,3790.37,83.39,50.85,0.0
2024-08-20,Khavda Renewable Energy Park,101.4517613277784,1.2646148148148153,102.71637614259322,102.72,84227.43,51358.19,3828.52,84.23,51.36,0.0
2024-08-21,Khavda Renewable Energy Park,105.7334970937256,0.9113481481481474,106.64484524187374,106.64,87448.77,53322.42,3974.94,87.45,53.32,0.0
2024-08-22,Khavda Renewable Energy Park,108.762418683204,0.5034315500685874,109.26585023327256,109.27,89598.0,54632.93,4072.64,89.6,54.63,0.0
2024-08-23,Khavda Renewable Energy Park,94.01958503938,2.2231481481481463,96.24273318752812,96.24,78919.04,48121.37,3587.23,78.92,48.12,0.0
2024-08-24,Khavda Renewable Energy Park,81.819566910191,3.036534945130316,84.85610185532131,84.86,69582.0,42428.05,3162.82,69.58,42.43,0.0
2024-08-25,Khavda Renewable Energy Park,40.6737984466176,0.8597750000000005,41.5335734466176,41.53,34057.53,20766.79,1548.07,34.06,20.77,0.0
2024-08-26,Khavda Renewable Energy Park,20.6731778527186,8.393706481481479,29.066884334200083,29.07,23834.85,14533.44,1083.4,23.83,14.53,0.0
